timestamp;RSSI_01;RSSI_02;RSSI_03;RSSI_04;RSSI_05;RSSI_06;RSSI_07;RSSI_08;RSSI_09;temp;hum;bar;rain
2025-02-03 19:00:00+00:00;-92.8;-104.71428571428571;-102.14285714285714;-98.9090909090909;-85.41666666666667;-84.33333333333333;-95.83333333333333;-99.16666666666667;-100.7;54.88333333333333;63.416666666666664;30.061666666666667;0.0
2025-02-03 20:00:00+00:00;-97.7;-105.11111111111111;-101.27272727272727;-100.63636363636364;-86.91666666666667;-85.91666666666667;-96.36363636363636;-97.83333333333333;-98.25;57.43333333333334;57.833333333333336;30.03333333333333;0.0
2025-02-03 21:00:00+00:00;-99.0909090909091;-105.6;-99.9;-95.08333333333333;-86.66666666666667;-85.58333333333333;-95.41666666666667;-102.16666666666667;-97.75;61.06666666666666;53.166666666666664;30.008333333333336;0.0
2025-02-03 22:00:00+00:00;-90.5;-102.9;-102.9;-97.91666666666667;-87.58333333333333;-85.41666666666667;-97.45454545454545;-101.0;-94.0;60.23333333333333;54.666666666666664;29.9975;0.0
2025-02-03 23:00:00+00:00;-94.63636363636364;-105.66666666666667;-101.0;-97.58333333333333;-86.91666666666667;-84.75;-95.4;-100.81818181818181;-96.91666666666667;57.73333333333333;59.25;29.987499999999997;0.0
2025-02-04 00:00:00+00:00;-101.77777777777777;-103.0909090909091;-101.75;-95.27272727272727;-86.66666666666667;-83.66666666666667;-94.16666666666667;-97.63636363636364;-93.75;58.199999999999996;57.083333333333336;29.978333333333335;0.0
2025-02-04 01:00:00+00:00;-100.27272727272727;-102.11111111111111;-100.125;-96.4;-86.66666666666667;-83.33333333333333;-93.33333333333333;-99.27272727272727;-98.16666666666667;57.53333333333333;58.0;29.963333333333335;0.0
2025-02-04 02:00:00+00:00;-101.1;-102.08333333333333;-100.54545454545455;-94.83333333333333;-85.0;-83.8;-93.66666666666667;-97.91666666666667;-93.58333333333333;56.90833333333333;60.0;29.94666666666667;0.0
2025-02-04 03:00:00+00:00;-100.9090909090909;-102.66666666666667;-97.0;-95.3;-85.25;-83.18181818181819;-93.0;-96.875;-94.41666666666667;55.93333333333334;63.083333333333336;29.934166666666666;0.0
2025-02-04 04:00:00+00:00;-97.18181818181819;-101.63636363636364;-99.16666666666667;-96.0;-85.5;-82.33333333333333;-92.7;-97.5;-95.66666666666667;54.541666666666664;66.33333333333333;29.923333333333336;0.0
2025-02-04 05:00:00+00:00;-99.66666666666667;-103.72727272727273;-98.11111111111111;-93.3;-84.5;-81.5;-93.45454545454545;-100.27272727272727;-97.18181818181819;52.96666666666667;69.91666666666667;29.92;0.0
2025-02-04 06:00:00+00:00;-98.5;-100.8;-96.54545454545455;-92.25;-84.5;-81.72727272727273;-91.72727272727273;-95.33333333333333;-93.83333333333333;52.21666666666667;72.66666666666667;29.910833333333333;0.0
2025-02-04 07:00:00+00:00;-96.18181818181819;-103.16666666666667;-95.9090909090909;-92.33333333333333;-84.08333333333333;-81.83333333333333;-93.9090909090909;-95.45454545454545;-94.5;51.39166666666666;75.0;29.899166666666662;0.0
2025-02-04 08:00:00+00:00;-100.88888888888889;-101.55555555555556;-97.8;-91.7;-86.16666666666667;-82.58333333333333;-93.0;-96.9;-95.72727272727273;53.64166666666667;68.58333333333333;29.891666666666666;0.0
2025-02-04 09:00:00+00:00;-102.54545454545455;-104.72727272727273;-99.25;-97.08333333333333;-87.91666666666667;-85.25;-94.63636363636364;-98.0;-103.41666666666667;60.61666666666667;53.416666666666664;29.883333333333336;0.0
2025-02-04 10:00:00+00:00;-100.2;-102.5;-98.9;-96.25;-86.9090909090909;-84.0;-95.36363636363636;-99.22222222222223;-104.2;58.550000000000004;59.416666666666664;29.882499999999997;0.0
2025-02-04 11:00:00+00:00;-99.54545454545455;-105.1;-98.0909090909091;-95.6;-86.33333333333333;-83.41666666666667;-94.63636363636364;-98.0;-100.5;54.175000000000004;69.0;29.895833333333332;0.0
2025-02-04 12:00:00+00:00;-101.72727272727273;-104.66666666666667;-99.1;-95.41666666666667;-86.72727272727273;-83.58333333333333;-95.25;-99.4;-95.25;54.65833333333333;71.33333333333333;29.92;0.0
2025-02-04 13:00:00+00:00;-104.25;-104.875;-101.33333333333333;-97.33333333333333;-88.54545454545455;-84.75;-95.0909090909091;-98.9;-101.25;64.77272727272727;57.54545454545455;29.955454545454543;0.0
2025-02-04 14:00:00+00:00;-101.54545454545455;-103.81818181818181;-101.6;-97.44444444444444;-89.08333333333333;-86.5;-95.66666666666667;-100.2;-100.5;66.69166666666666;54.583333333333336;29.983333333333334;0.0
2025-02-04 15:00:00+00:00;-98.83333333333333;-104.72727272727273;-103.3;-100.9090909090909;-89.75;-88.18181818181819;-95.33333333333333;-99.63636363636364;-102.0;70.09166666666667;44.333333333333336;29.999166666666667;0.0
2025-02-04 16:00:00+00:00;-94.55555555555556;-106.33333333333333;-102.45454545454545;-99.0;-89.75;-89.33333333333333;-94.0;-98.6;-103.44444444444444;71.14999999999999;39.416666666666664;30.026666666666667;0.0
2025-02-04 17:00:00+00:00;-101.72727272727273;-106.41666666666667;-103.22222222222223;-95.9090909090909;-87.75;-87.66666666666667;-96.0;-99.16666666666667;-97.36363636363636;71.45833333333333;35.75;30.03333333333333;0.0
2025-02-04 18:00:00+00:00;-100.88888888888889;-105.7;-101.81818181818181;-97.33333333333333;-88.16666666666667;-86.25;-95.63636363636364;-100.5;-96.18181818181819;71.25;31.75;30.0425;0.0
2025-02-04 19:00:00+00:00;-94.66666666666667;-104.9090909090909;-99.9;-99.2;-88.72727272727273;-85.33333333333333;-95.54545454545455;-98.27272727272727;-98.83333333333333;70.375;29.166666666666668;30.05333333333333;0.0
2025-02-04 20:00:00+00:00;-95.91666666666667;-103.6;-98.11111111111111;-102.5;-87.83333333333333;-86.0;-94.66666666666667;-97.7;-100.58333333333333;69.10833333333333;29.083333333333332;30.076666666666668;0.0
2025-02-04 21:00:00+00:00;-99.45454545454545;-104.9090909090909;-102.44444444444444;-106.22222222222223;-87.83333333333333;-86.33333333333333;-95.72727272727273;-97.9;-97.0;66.45;32.333333333333336;30.105833333333333;0.0
2025-02-04 22:00:00+00:00;-99.0;-105.27272727272727;-99.88888888888889;-99.0;-88.18181818181819;-84.91666666666667;-98.71428571428571;-101.625;-97.54545454545455;59.31666666666666;42.666666666666664;30.151666666666667;0.0
